61,-19,23,-19,45,-49,24,-19,38,-39,46
26,34,-19,44,-39,28,-35,29,-19,12,61
59,28,-39,45,-10,-39,29,12,-39,-23,23
73,-29,34,-29,27,19,-49,37,12,-49,46
25,46,-29,33,18,-49,28,-10,-19,22,65
65,-19,38,12,-49,27,11,-39,45,-49,42
38,49,-39,26,13,-39,28,-29,49,-49,47
59,24,-39,28,13,-39,27,14,-39,29,77
77,-29,28,-29,27,13,-39,26,12,-39,47
41,24,-19,35,14,-49,25,14,-39,27,73
