53,-19,-19,47,-26,-13,-18,38,-16,45,72
32,14,18,-27,45,-16,28,-39,-13,-16,26
48,36,-19,-21,-16,-14,48,-37,-12,49,62
16,48,-29,-12,-16,76,-18,-21,-17,-23,4
85,-42,-17,-13,49,-37,38,-26,-14,-18,5
43,-27,48,-39,47,-16,-23,-18,67,-16,66
94,-19,-11,-28,36,-17,-11,-19,-13,49,61
54,-27,15,-36,59,15,-12,-24,-38,24,30
16,48,-29,-11,-16,75,-28,-11,-27,48,65
64,-28,-13,-16,84,-26,-31,-19,58,-17,56
