65,-18,24,14,-38,45,-10,-38,25,-46,23
23,48,-28,33,-28,27,-14,-18,29,-28,44
78,-14,17,-38,28,-45,40,-18,27,-34,41
34,43,-28,34,-11,-28,33,-28,47,-48,48
41,34,-28,47,-16,-13,-18,27,18,-48,44
16,66,-38,51,-48,29,10,-38,24,-15,57
57,19,-28,37,10,-48,24,-28,17,-18,42
65,15,-38,29,10,-38,17,20,-38,29,71
71,-28,18,14,-28,37,11,-48,27,-35,39
24,31,16,-28,32,-28,19,26,-48,12,56
