21,-17,48,-27,65,-17,22,-37,12,-17,53
51,-37,48,14,-47,61,-87,53,-47,29,38
16,48,21,-67,19,24,-37,49,18,-77,14
76,-17,28,-17,-17,24,18,-67,-17,49,60
95,-78,24,30,-17,-32,-17,58,13,-17,59
48,28,-17,-33,49,-57,62,-17,18,-17,64
27,49,-17,-17,24,-57,48,26,-42,-27,14
86,-67,48,26,-12,-17,29,-37,-17,27,66
58,-34,39,-21,-17,55,-67,74,-67,-17,3
13,79,-58,22,-37,48,-17,-17,48,7,88
