29,23,41,-55,24,-30,19,-28,27,-14,36
14,14,24,-36,67,-45,18,-33,-14,45,54
75,-68,44,19,-41,23,-14,-14,27,39,90
44,-26,32,28,-44,18,-33,49,-34,18,52
77,-42,-18,33,-44,49,-38,16,17,-14,36
47,-28,33,24,-48,24,16,-34,19,19,72
29,22,34,-68,32,12,-35,29,18,-35,38
93,-54,14,28,-42,13,-48,17,29,-34,16
73,-46,24,39,-51,14,-35,23,-15,29,55
18,32,25,-46,-19,48,-34,26,-14,-13,23
