24,-17,38,18,-37,48,-57,29,18,-47,17
37,54,-18,-17,-23,-17,64,-47,-17,45,61
61,-38,-17,85,-17,-17,26,-57,38,-27,37
58,25,-47,58,-37,13,-17,-17,24,-28,32
25,38,-47,57,-36,49,-53,-17,45,-39,22
78,15,-27,-37,48,-14,-27,55,-67,-17,7
48,36,-57,34,-27,-17,43,-26,-17,25,42
83,-47,26,-38,-17,85,-18,-17,24,-19,62
62,-29,-17,45,13,-37,25,11,-47,35,61
34,-17,46,-57,78,-27,34,-56,28,-37,26
