67,15,-34,36,-11,-24,31,-34,26,-24,48
85,-12,-24,15,18,-34,26,19,-44,17,66
66,15,-34,27,18,-44,26,19,-44,26,75
75,18,-44,26,17,-44,24,19,-10,-34,47
47,27,19,-44,16,15,-34,27,-24,41,90
90,-44,25,-24,28,16,-44,27,19,-44,49
12,23,38,-24,22,24,-13,-34,29,-24,53
53,29,-34,45,-44,27,16,-44,23,-24,47
47,27,18,-44,23,19,-44,26,19,-44,47
21,44,16,-34,38,-12,-24,37,-13,-24,49
