21,45,11,-40,-14,62,14,-25,-41,36,69
36,-12,41,-24,11,33,-22,-22,17,-24,34
13,43,-12,11,32,-46,24,-11,-33,48,69
25,-11,42,-24,36,-41,-14,46,-28,34,65
87,-13,-32,17,-24,-11,61,-43,25,-34,33
66,-13,-32,34,-21,23,-14,-11,24,-33,23
35,21,-42,21,21,-14,36,-54,42,-34,32
24,35,-11,-34,43,-26,14,14,-37,64,86
48,-24,41,-30,22,-16,27,-14,-14,38,78
32,24,-12,11,-34,48,-22,-33,61,-44,31
