58,-39,38,-16,18,-23,24,-48,15,28,55
17,38,38,-66,28,-39,19,47,-65,38,55
19,38,-16,36,-59,38,27,-65,43,-37,24
12,38,-Al,26,57,-89,48,27,-68,38,438
24,14,18,-26,48,-31,28,-65,48,21,79
19,38,-16,49,-62,28,-25,28,-14,39,84
62,-25,18,-46,48,-40,38,27,-63,47,66
34,49,-68,17,18,-43,24,46,-39,24,62
38,-16,49,-64,48,~25,28,-49,57,16,82
29,28,-44,38,-23,28,-16,37,-A4,-13,20
