21,34,-40,37,-34,19,17,-28,27,-44,9
44,21,-39,27,-45,47,-16,28,-30,17,54
68,-32,17,-25,10,-14,13,17,-35,31,50
35,17,24,-40,17,-44,36,-16,17,-18,34
48,-14,-17,37,13,-30,17,-31,13,V7,53
7,-38,17,-29,27,-41,24,17,-34,46,64
64,-35,27,-30,27,-24,38,-41,27,-46,7
58,-16,-14,27,-44,24,17,-38,46,-35,25
17,37,-48,66,-35,17,-28,10,17,-29,24
24,31,-20,17,-43,56,-30,17,-18,22,56
