19,-29,33,-42,19,19,26,-45,26,61
72,-47,29,-38,46,-37,29,-38,29,26,71
72,-37,19,-16,19,23,-45,19,-12,28,70
18,11,29,-33,29,-38,64,Al,28,-34,27
33,19,-37,39,-29,29,-37,46,-28,19,54
27,29,-16,-25,39,-37,64,-76,49,-36,18
14,11,29,-36,39,16,-48,29,22,-67,9
38,19,24,-46,19,28,77,49,26,-65,15
15,39,26,-45,19,24,-43,19,-38,39,55
25,29,-38,46,-33,29,-38,39,27,-65,16
